TAXID,SAMPLE,SEQUENCE_ID,START,END,STRAND,GENE,COVERAGE,COVERAGE_MAP,GAPS,COVERAGE_PCT,IDENTITY_PCT,DATABASE,ACCESSION,PRODUCT,RESISTANCE,NAME
47885,S23,99d14826-35a9-47dd-96d3-9e10f9830617,1054,1427,-,cheY,1-375/375,========/======,11-Jun,98.4,85.79,vfdb,NP_250147,(cheY) chemotaxis protein CheY [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas oryzihabitans
47885,S25,2345c269-76b3-42c7-97be-49075994ab7f,2014,3068,-,flgI,34-1106/1110,========/======,21/38,94.14,80.42,vfdb,NP_249775,(flgI) flagellar P-ring protein precursor FlgI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas oryzihabitans
47885,S23,08ca1e53-f8bc-4d54-9abc-ea87bcfc98a1,4354,5350,-,fliG,26-1017/1017,========/======,9-Jun,97.35,84.08,vfdb,NP_249793,(fliG) flagellar motor switch protein G [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas oryzihabitans
47885,S23,3ea37b83-53ca-42b6-ab3c-d0033df2d1ce,1231,2082,-,motA,1-852/852,========/======,10-Sep,99.41,80.63,vfdb,NP_253641,(motA) flagellar motor protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas oryzihabitans
47885,S23,cd9dc8d0-343a-46cd-a5ab-b3b5fa13e652,435,1184,+,algR,1-747/747,========/======,13-Oct,99.33,81.33,vfdb,NP_253948,(algR) alginate biosynthesis regulatory protein AlgR [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas oryzihabitans
47885,S23,55a21e75-5a7e-4118-9664-a1216751a32b,3429,4376,+,fliM,1-957/972,========/======,15-Oct,97.22,83.75,vfdb,NP_250134,(fliM) flagellar motor switch protein FliM [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas oryzihabitans
47885,S5,e800ad3d-b932-46e2-b263-eca5f4532f5c,1598,2585,+,fliG,32-1004/1017,========/======,16/39,94.49,80,vfdb,NP_249793,(fliG) flagellar motor switch protein G [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas oryzihabitans
47885,S23,99d14826-35a9-47dd-96d3-9e10f9830617,1521,2187,-,fliA,58-738/744,.=======/======,18-Nov,89.38,80.38,vfdb,NP_250146,(fliA) flagellar biosynthesis sigma factor FliA [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas oryzihabitans
47885,S23,161ca7dd-62cf-4127-8b12-f74ca1ee1388,4645,5147,+,hcpA,1-507/519,========/======,12-May,96.15,83.56,vfdb,NP_250203,(hcpA) Hcp family type VI secretion system effector [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas oryzihabitans
47885,S23,f7824059-a1f9-4e3d-8ef0-79771d856156,1637,2406,+,flgG,1-772/786,========/======,10-Aug,97.46,82.34,vfdb,NP_249773,(flgG) flagellar basal-body rod protein FlgG [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas oryzihabitans
47885,S25,2345c269-76b3-42c7-97be-49075994ab7f,3834,4618,-,flgG,1-782/786,========/======,13/17,98.6,81.57,vfdb,NP_249773,(flgG) flagellar basal-body rod protein FlgG [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas oryzihabitans
47885,S23,ad5bb907-76bd-4b2c-9af4-cae89ceb543c,6320,6773,-,PA1464,26-480/480,========/======,5-Apr,94.17,88.18,vfdb,NP_250155,(PA1464) purine-binding chemotaxis protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas oryzihabitans
47885,S23,0021e389-845f-4c62-8ea0-8e8299b2b246,640,1603,-,waaG,153-1115/1122,.=======/======,15-Aug,85.2,80.12,vfdb,NP_253697,(waaG) B-band O-antigen polymerase [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas oryzihabitans
47885,S23,99d14826-35a9-47dd-96d3-9e10f9830617,4503,6571,-,flhA,43-2120/2124,========/======,34/59,96.23,80.84,vfdb,NP_250143,(flhA) flagellar biosynthesis protein FlhA [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas oryzihabitans
47885,S23,abdf4fce-a773-4325-bd7a-f1005eb45471,4156,5377,-,fleQ,226-1457/1473,..======/======,26/36,82.08,80.56,vfdb,NP_249788,(fleQ) transcriptional regulator FleQ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas oryzihabitans
47885,S5,e800ad3d-b932-46e2-b263-eca5f4532f5c,3493,4710,+,fliI,69-1282/1356,========/======,22/30,88.57,80.34,vfdb,NP_249795,(fliI) flagellum-specific ATP synthase FliI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas oryzihabitans
47885,S23,b97f1d48-9ab4-4764-875d-4032b6e8a4b2,1341,1694,-,pilZ,1-355/357,========/======,1-Jan,99.16,86.76,vfdb,NP_251650,(pilZ) type 4 fimbrial biogenesis protein PilZ [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas oryzihabitans
47885,S23,99d14826-35a9-47dd-96d3-9e10f9830617,9270,9538,-,fliQ,1-268/270,========/======,3-Mar,98.89,81.11,vfdb,NP_250138,(fliQ) flagellar biosynthetic protein FliQ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas oryzihabitans
47885,S23,55a21e75-5a7e-4118-9664-a1216751a32b,5407,6120,+,fliP,54-768/768,========/======,9-Jul,92.45,82.75,vfdb,NP_250137,(fliP) flagellar biosynthetic protein FliP [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas oryzihabitans
47885,S23,55a21e75-5a7e-4118-9664-a1216751a32b,6427,7186,+,fliR,1-761/777,========/======,7-Jun,97.43,80.37,vfdb,NP_250139,(fliR) flagellar biosynthetic protein FliR [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas oryzihabitans
47885,S23,99d14826-35a9-47dd-96d3-9e10f9830617,9567,10266,-,fliP,54-768/768,========/======,21-Nov,90.76,82.73,vfdb,NP_250137,(fliP) flagellar biosynthetic protein FliP [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas oryzihabitans
47885,S23,1aa3652f-d74b-4efd-9734-4f72baebb913,2567,2987,+,flgC,19-439/441,========/======,10-Jul,94.33,80.75,vfdb,NP_249769,(flgC) flagellar basal-body rod protein FlgC [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas oryzihabitans
47885,S23,253d0a7f-968b-435b-ae48-2afa0d872256,3216,3576,-,pilZ,1-355/357,========/======,14-Jul,98.32,81.64,vfdb,NP_251650,(pilZ) type 4 fimbrial biogenesis protein PilZ [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas oryzihabitans
47885,S23,d6dd041a-f5c9-41b4-ad70-c70ea0a4f25e,7011,7751,+,algR,1-747/747,========/======,14/20,98.26,80.24,vfdb,NP_253948,(algR) alginate biosynthesis regulatory protein AlgR [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas oryzihabitans
47885,S23,85bb80e2-3ddf-4b73-a5af-2517d46d950c,2272,2720,+,PA1464,26-477/480,========/======,3-Mar,93.54,88.05,vfdb,NP_250155,(PA1464) purine-binding chemotaxis protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas oryzihabitans
47885,S23,99d14826-35a9-47dd-96d3-9e10f9830617,11279,12229,-,fliM,1-957/972,========/======,20-Dec,97.12,81.85,vfdb,NP_250134,(fliM) flagellar motor switch protein FliM [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas oryzihabitans
47885,S23,dc68989b-db6f-4bd9-b399-aefdc7b70c89,2161,2341,-,rsmA,3-182/186,========/======,5-Mar,95.7,83.06,card,AF061757.1:834-1020,rsmA is a gene that regulates virulence of Pseudomonas aeruginosa. However its negative effect on MexEF-OprN overexpression has been noted to confer resistance to various antibiotics. It's Escherichia coli homolog is csrA.,diaminopyrimidine;fluoroquinolone;phenicol,Pseudomonas oryzihabitans
47885,S23,65bdfd1d-ead8-4da4-a9cf-d9fd4dddc0d5,2412,2868,+,PA1464,26-480/480,========/======,2-Jan,94.79,88.62,vfdb,NP_250155,(PA1464) purine-binding chemotaxis protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas oryzihabitans
47885,S23,bda01e5f-792d-4643-b364-b85020982dbb,4883,5221,-,pilH,1-336/366,========/=====.,5-Apr,91.53,85.59,vfdb,NP_249100,(pilH) twitching motility protein PilH [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas oryzihabitans
47885,S23,7bc7e4f5-aae7-4fbd-8de1-447a6de13725,3385,3741,-,pilZ,1-354/357,========/======,3-Feb,99.16,85.99,vfdb,NP_251650,(pilZ) type 4 fimbrial biogenesis protein PilZ [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas oryzihabitans
47885,S23,caa14024-1754-417c-9462-2d6afa9db960,3408,3858,-,PA1464,28-480/480,========/======,10-Jul,93.12,86.87,vfdb,NP_250155,(PA1464) purine-binding chemotaxis protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas oryzihabitans
47885,S25,2345c269-76b3-42c7-97be-49075994ab7f,3110,3744,-,flgH,67-694/696,.=======/======,9-Jun,90.09,80.03,vfdb,NP_249774,(flgH) flagellar L-ring protein precursor FlgH [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas oryzihabitans
47885,S23,e1a84ad7-ccd0-4b0b-bdb8-392f6d48659a,1819,2802,+,fliG,32-1014/1017,========/======,17/25,95.48,81.83,vfdb,NP_249793,(fliG) flagellar motor switch protein G [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas oryzihabitans
47885,S23,55a21e75-5a7e-4118-9664-a1216751a32b,4455,4900,+,fliN,22-474/474,========/======,19-Jul,92.83,80.39,vfdb,NP_250135,(fliN) flagellar motor switch protein FliN [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas oryzihabitans
47885,S23,fe5dda71-fd64-45df-a054-3dd6b91f07db,1011,1863,+,motA,1-852/852,========/======,3-Feb,99.88,80.91,vfdb,NP_253641,(motA) flagellar motor protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas oryzihabitans
319939,S25,4f037183-ed64-48a9-ad3e-476c3faece49,2896,3935,+,pilT,1-1035/1035,========/======,15-Nov,99.52,88.8,vfdb,NP_249086,(pilT) twitching motility protein PilT [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas otitidis
319939,S25,192988d8-ce82-46e6-b2a6-cc0df2e967ed,1011,2007,+,pilT,1-1006/1035,========/======,36/65,93.62,80.37,vfdb,NP_249086,(pilT) twitching motility protein PilT [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas otitidis
319939,S25,3ca9b69d-6359-4848-a985-b6824c3df5dd,5,1847,+,flhA,259-2124/2124,.=======/======,34/55,86.02,82.47,vfdb,NP_250143,(flhA) flagellar biosynthesis protein FlhA [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas otitidis
319939,S25,4f037183-ed64-48a9-ad3e-476c3faece49,4000,5134,+,pilU,1-1149/1149,========/======,17/26,98.26,87.88,vfdb,NP_249087,(pilU) twitching motility protein PilU [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas otitidis
319939,S25,5564ac13-d552-4dba-b774-8ee48d119517,80,478,-,pilG,1-408/408,========/======,15-Sep,97.06,80.05,vfdb,NP_249099,(pilG) twitching motility protein PilG [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas otitidis
319939,S32,8938aac9-8e3f-4e12-8a1b-a570fbc22f0e,4,372,-,pilG,1-377/408,========/=====.,8-Jun,90.44,85.94,vfdb,NP_249099,(pilG) twitching motility protein PilG [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas otitidis
319939,S25,192988d8-ce82-46e6-b2a6-cc0df2e967ed,2105,3201,+,pilU,5-1120/1149,========/======,40/57,93.82,80.79,vfdb,NP_249087,(pilU) twitching motility protein PilU [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas otitidis
319939,S30,737fae60-2379-43ed-a61f-82086dadf32f,1,1033,+,waaG,80-1112/1122,========/======,16-Oct,91.35,81.56,vfdb,NP_253697,(waaG) B-band O-antigen polymerase [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas otitidis
191390,S19,30f1bfa8-a7f1-4d6f-92ad-f2b12428eefe,1223,2439,+,fleQ,226-1445/1473,..======/======,17/31,81.67,84.12,vfdb,NP_249788,(fleQ) transcriptional regulator FleQ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas palleroniana
191390,S19,fbcb4109-103a-4b39-83ea-b8d015ded198,1428,2278,-,rpoS,145-1001/1005,..======/======,17/28,83.58,80.76,vfdb,NP_252312,(rpoS) RNA polymerase sigma factor RpoS [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas palleroniana
157782,S25,efa36852-749e-4db6-8c3e-501d0dc46c8f,1677,2419,+,algR,1-746/747,========/======,11-Aug,98.93,81.73,vfdb,NP_253948,(algR) alginate biosynthesis regulatory protein AlgR [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas parafulva
2746321,S25,f6c3bbc7-91ca-40e7-b788-c14f9b1a23d6,367,1859,+,rpoN,1-1494/1494,========/======,18/31,98.93,82.24,vfdb,NP_253152,(rpoN) RNA polymerase factor sigma-54 [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas phenolilytica
2867264,S25,a4ef8a1d-0aac-4086-8adc-3ed523fbe78a,4213,4890,+,Pseudomonas_aeruginosa_CpxR,1-678/678,========/======,8-Jul,99.41,81.23,card,LT673656.1:1885022-1884344,CpxR is directly involved in activation of expression of RND efflux pump MexAB-OprM in P. aeruginosa. CpxR is required to enhance mexAB-oprM expression and drug resistance in the absence of repressor MexR.,aminocoumarin;aminoglycoside;carbapenem;cephalosporin;cephamycin;diaminopyrimidine;fluoroquinolone;macrolide;monobactam;penam;penem;peptide;phenicol;sulfonamide;tetracycline,Pseudomonas phytophila
70775,S25,5e8ab65a-7523-4b28-8bfd-af5f2e02e3a7,7594,8900,+,pilR,7-1325/1338,========/======,20/40,96.64,81.25,vfdb,NP_253237,(pilR) two-component response regulator PilR [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas plecoglossicida
200451,S16,cf9b7c8b-1c0f-465d-ba03-49e4a159dba4,225,1213,-,fliG,37-1014/1017,========/======,19/35,94.99,81.02,vfdb,NP_249793,(fliG) flagellar motor switch protein G [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas poae
200451,S3,c4f15501-2f7b-4506-bb6d-e806f00084c1,194,1634,-,hsiC1/vipB/tssC,43-1489/1497,========/======,14-Aug,95.99,86.42,vfdb,NP_248774,(hsiC1/vipB/tssC) type VI secretion system tubule-forming protein VipB [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas poae
200451,S3,c4f15501-2f7b-4506-bb6d-e806f00084c1,1693,2164,-,hsiB1/vipA/tssB,21-494/519,========/======,2-Feb,90.94,84.81,vfdb,NP_248773,(hsiB1/vipA/tssB) type VI secretion system tubule-forming protein VipA [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas poae
364197,S25,33670abe-61ee-4267-8ef2-5ff46928537a,456,1939,-,rpoN,1-1492/1494,========/======,19/32,98.53,82.78,vfdb,NP_253152,(rpoN) RNA polymerase factor sigma-54 [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas pohangensis
485898,S25,78e9508e-258c-482f-9877-b70b3b29a7ff,5908,6369,+,PA1464,16-480/480,========/======,5-Apr,96.04,86.27,vfdb,NP_250155,(PA1464) purine-binding chemotaxis protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas promysalinigenes
485898,S28,cc1300ed-3713-4abf-8319-77f12bbceab9,7117,8348,+,fleQ,204-1451/1473,.=======/======,25/48,82.55,80.54,vfdb,NP_249788,(fleQ) transcriptional regulator FleQ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas promysalinigenes
1148509,S1,99472b90-be5e-45a7-b8a4-41914f3a82e6,2254,2770,-,pvdS,1-513/564,========/=====.,4-Feb,90.96,85.11,vfdb,NP_251116,(pvdS) extracytoplasmic-function sigma-70 factor  [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas prosekii
1148509,S9,6434beef-cfe9-4067-bd90-3e02b361d1e2,1214,1981,+,crc,1-765/780,========/======,7-Apr,97.82,80.78,vfdb,NP_254019,(crc) catabolite repression control protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas prosekii
380021,S25,0debf1b1-e471-4cfd-8fa4-a0b020f25693,1876,2720,-,motA,7-852/852,========/======,7-Jun,98.83,82.57,vfdb,NP_253641,(motA) flagellar motor protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas protegens
237610,S23,d757ecef-08ad-4415-9d1c-11e5978ea558,164,1233,-,pilU,1-1078/1149,========/======,22-Dec,92.52,83.96,vfdb,NP_249087,(pilU) twitching motility protein PilU [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas psychrotolerans
237610,S25,f7d3cb9b-2ffa-4e19-b307-3ac771243ab8,1871,2556,-,fliP,78-768/768,.=======/======,9-Jun,89.06,83.69,vfdb,NP_250137,(fliP) flagellar biosynthetic protein FliP [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas psychrotolerans
237610,S25,f7d3cb9b-2ffa-4e19-b307-3ac771243ab8,1558,1800,-,fliQ,28-268/270,.=======/======,2-Feb,89.26,80.66,vfdb,NP_250138,(fliQ) flagellar biosynthetic protein FliQ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas psychrotolerans
237610,S23,d757ecef-08ad-4415-9d1c-11e5978ea558,1233,2221,-,pilT,49-1035/1035,========/======,20-Dec,94.49,84.07,vfdb,NP_249086,(pilT) twitching motility protein PilT [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas psychrotolerans
237610,S25,f7d3cb9b-2ffa-4e19-b307-3ac771243ab8,3583,4539,-,fliM,1-958/972,========/======,18/29,97.02,83.33,vfdb,NP_250134,(fliM) flagellar motor switch protein FliM [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas psychrotolerans
303,S3,b0fb267a-8c75-4f3b-a186-7a1796462f36,9778,10218,+,fliN,23-473/474,========/======,16-Oct,92.41,81.5,vfdb,NP_250135,(fliN) flagellar motor switch protein FliN [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas putida
303,S25,838fbee6-00d9-4033-8f89-356518d8c3ca,2119,3111,-,fliG,20-1015/1017,========/======,13/19,96.85,83.86,vfdb,NP_249793,(fliG) flagellar motor switch protein G [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas putida
303,S3,b0fb267a-8c75-4f3b-a186-7a1796462f36,5738,6673,-,fliM,1-933/972,========/======,7-Apr,95.78,86.46,vfdb,NP_250134,(fliM) flagellar motor switch protein FliM [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas putida
303,S3,b0fb267a-8c75-4f3b-a186-7a1796462f36,5193,5632,-,fliN,23-474/474,========/======,18-Oct,92.19,80,vfdb,NP_250135,(fliN) flagellar motor switch protein FliN [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas putida
303,S3,b0fb267a-8c75-4f3b-a186-7a1796462f36,966,1913,+,fliM,1-941/972,========/======,13/25,95.88,83.49,vfdb,NP_250134,(fliM) flagellar motor switch protein FliM [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas putida
303,S3,b0fb267a-8c75-4f3b-a186-7a1796462f36,4030,4737,-,fliP,50-757/768,========/======,10-Apr,91.54,81.35,vfdb,NP_250137,(fliP) flagellar biosynthetic protein FliP [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas putida
303,S3,b0fb267a-8c75-4f3b-a186-7a1796462f36,8740,9682,+,fliM,1-941/972,========/======,8-Jun,96.5,86.15,vfdb,NP_250134,(fliM) flagellar motor switch protein FliM [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas putida
303,S25,838fbee6-00d9-4033-8f89-356518d8c3ca,46,1324,-,fliI,23-1306/1356,========/======,20/27,93.51,82.08,vfdb,NP_249795,(fliI) flagellum-specific ATP synthase FliI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas putida
303,S3,b0fb267a-8c75-4f3b-a186-7a1796462f36,10664,11334,+,fliP,49-722/768,========/======,9-Jun,86.98,82.42,vfdb,NP_250137,(fliP) flagellar biosynthetic protein FliP [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas putida
303,S25,610eb7d4-ca01-40ce-bf0a-da83d5cd9aa8,8802,9873,-,flgI,18-1106/1110,========/======,14/21,96.4,81.48,vfdb,NP_249775,(flgI) flagellar P-ring protein precursor FlgI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas putida
303,S3,b0fb267a-8c75-4f3b-a186-7a1796462f36,2896,3601,+,fliP,49-758/768,========/======,4-Mar,91.93,82.39,vfdb,NP_250137,(fliP) flagellar biosynthetic protein FliP [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas putida
303,S25,610eb7d4-ca01-40ce-bf0a-da83d5cd9aa8,10626,11398,-,flgG,1-782/786,========/======,11-Jul,98.22,83.27,vfdb,NP_249773,(flgG) flagellar basal-body rod protein FlgG [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas putida
303,S16,bd373f11-91e4-45ad-8512-db0f442185f5,5099,5269,+,rsmA,1-167/186,========/=====.,6-Apr,89.25,80.23,card,AF061757.1:834-1020,rsmA is a gene that regulates virulence of Pseudomonas aeruginosa. However its negative effect on MexEF-OprN overexpression has been noted to confer resistance to various antibiotics. It's Escherichia coli homolog is csrA.,diaminopyrimidine;fluoroquinolone;phenicol,Pseudomonas putida
303,S10,d0329f5e-3360-4b24-95f2-a4450b18702a,4,666,-,algR,1-662/747,========/=====.,11-Jun,87.95,83.08,vfdb,NP_253948,(algR) alginate biosynthesis regulatory protein AlgR [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas putida
303,S22,d821f48b-2b96-4d01-9fa9-3bdd1d643f55,74,1166,-,waaG,7-1108/1122,========/======,18/41,95.99,80.14,vfdb,NP_253697,(waaG) B-band O-antigen polymerase [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas putida
1331671,A32,77d65dbb-b1c8-4163-bdfc-84f5a49f7e3a,6914,7310,-,H-NS,1-398/414,========/======,13-Aug,94.44,81.93,card,BA000007.3:1738104-1737690,H-NS is a histone-like protein involved in global gene regulation in Gram-negative bacteria. It is a repressor of the membrane fusion protein genes acrE mdtE and emrK as well as nearby genes of many RND-type multidrug exporters.,cephalosporin;cephamycin;fluoroquinolone;macrolide;penam;tetracycline,Pseudomonas putida H8234
136845,S36,adb7816e-642d-40e0-8997-a2bd490d6b38,182,1492,-,OpmH,102-1397/1449,========/======,29-Dec,88.96,80.42,card,AE004091.2:5584100-5585549,OpmH is an outer membrane efflux protein required for triclosan-specific efflux pump function.,disinfecting_agents_and_antiseptics,Pseudomonas putida group
1245471,S1,a2e8612a-3435-46bd-b886-f94bf6506bd2,257,705,+,PA1464,28-480/480,========/======,4-Mar,93.54,86.75,vfdb,NP_250155,(PA1464) purine-binding chemotaxis protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas resinovorans NBRC 106553
1245471,S25,5680aa90-4d7c-4c7b-bb2b-56d12bb597ea,3480,4779,+,pilR,7-1328/1338,========/======,23/46,96.26,80.44,vfdb,NP_253237,(pilR) two-component response regulator PilR [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas resinovorans NBRC 106553
216142,S31,e0d3d479-3baf-4d49-959f-e24d26e6307d,3150,3517,+,cheY,1-368/375,========/======,13/22,95.2,80.74,vfdb,NP_250147,(cheY) chemotaxis protein CheY [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas rhizosphaerae
216142,S22,d5ceb0e2-727c-481f-a272-84578c953b51,4161,4587,-,flgC,19-439/441,========/======,10-May,95.01,81.35,vfdb,NP_249769,(flgC) flagellar basal-body rod protein FlgC [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas rhizosphaerae
216142,S22,b31058c3-3343-4db6-9c6f-a6cb277d4429,6947,7789,+,pilT,1-844/1035,========/====..,11-Oct,80.97,85.87,vfdb,NP_249086,(pilT) twitching motility protein PilT [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1],NA,Pseudomonas rhizosphaerae
